Wireless Setup,Wireless Connectivity,Windows Compatibility,Selling Price,Paper Feed,Overall Print Quality,Non-specific/Unknown,iOS Compatibility,Ink Consumption,Competitor Product Comparison,Audible Noise,Sentence,Sentence#
1,0,0,0,0,0,0,0,0,0,0,"Re: I just set up my PIXMA MX922 and am getting ""SUPPORT CODE 1008"" error message. - Hi cthourihan, If you are not using plain paper, please respond with the type of paper that you are using.",10012
0,0,0,0,1,0,0,0,0,0,0,"If you are having issues feeding plain paper, try the following steps listed HERE and let us know what happens.",10013
0,0,0,0,1,0,0,0,0,0,0,"It reads ""no paper in lower tray"", but there IS paper in there.",10015
0,0,0,0,1,0,1,0,0,0,0,"When I press OK, it just doesn't seem to pick up paper from the tray...it works at it for a minute, then get the 'support code'.",10016
0,0,1,0,0,0,0,1,0,0,0,"To have a better understanding of your issue, please let everyone know what model printer you own and the operating system (Windows Vista/7/8 or Mac OS 10.X) you are using.",10019
1,1,0,0,0,0,0,0,0,0,0,"I have set up my printer to print from the computer and my android phone wirelessly.",10022
0,0,1,0,0,0,0,0,0,0,0,"Re: i cannot get my scan to work with printer - My printer is a Canon MX922 and my operating system is Windows 7.",10024
0,1,0,0,0,0,0,0,0,0,0,"I haves tried to scan using the USB cable, but it does not scan either wirelessly or with USB cable.",10025
0,0,1,0,0,0,0,0,0,0,0,"Re: My Mx922 only prints half a page - I'm using windows 7 ultimate O.S. and It does this on the test page and when printing from Microsoft Word.",10029
0,1,0,0,0,0,0,0,0,0,0,"Re: My Mx922 only prints half a page - Hi, Ajatlas, Is the printer connected by a USB cable or through the wireless connection?",10030
0,1,0,0,0,0,0,0,0,0,0,"Re: My Mx922 only prints half a page - Hello, The printer is connected via wireless.",10031
0,0,1,0,0,0,0,0,0,0,0,"- okay MX920 series (PDF) User Manual (Windows) pml_-win-mx920-1_2-en.exe i downloaded the executable file and ran it - nothing happened.",10055
0,1,0,0,0,0,0,0,0,0,0,"when printing from either my phone (Moto Droid Maxx Verizon) or tablet (Sony Xperia Z2 Verizon) while on same wifi network as printer (Canon MX922) documents get stuck as ""queued"" with multiple attempts showing, even though printer is showing up as ""on line"".and registration was completed correctly.",10060
1,0,0,0,0,0,0,0,0,0,0,"I cannot set up my brand new MX922 due to error messages 6000 and 6001 which will not resolve with instructions by printer and online manual.",10063
1,0,0,0,0,0,1,0,0,0,0,"Re: New MX922 won't set up due to error messages [ Edited ] - I dumped this printer, so don't have it or docs.",10066
0,1,0,0,0,0,0,0,0,0,0,"I had issues with it dropping off wireless network and would not wake until it was totally unplugged and restarted.",10068
0,0,0,0,0,0,0,0,1,0,0,"that eats ink very fast",10074
0,0,0,0,0,0,0,1,0,0,0,"I have a Canon MX 922 and I am using a Mac Powerbook, 10.8.4.",10075
0,1,0,0,0,0,0,0,0,0,0,"The printer prints copies and scans but when I try to print something from the computer, it sounds like it is printing, it takes paper and goes through the printing process, but nothing comes out on the paper.",10076
0,1,0,0,0,0,0,0,0,0,0,"I went through the process of connecting my printer to the computer and it said that it is connected but nothing comes out.",10078
0,0,0,0,1,0,0,0,0,0,0,"Load a sheet of A4 or Letter-sized plain paper in the Auto Sheet Feeder or the Cassette.",10088
0,0,0,0,1,0,0,0,0,0,0,"Open the Paper Output Tray and then open the Output Tray Extension.",10090
1,0,0,0,0,0,0,0,0,0,0,"Press the SETUP button.",10094
1,0,0,0,0,0,0,0,0,0,0,"Press the SETUP button.",10108
0,0,0,0,1,0,0,0,0,1,0,"Re: new printer and Photoshop - I had always used the Epson printers very successfully, and the only reason I didn't get another was because I thought the paper feed was flimsy.",10121
0,0,0,0,0,0,0,0,1,1,0,"I think I'll be going back to Epson once my ink cartridges are empty.",10123
1,0,0,0,0,0,1,0,0,0,0,"I keep getting a message that I need to install a printer to print.",10125
0,0,1,0,0,0,0,0,0,0,0,"I have tried lots of fixes I found online, but none work (creating a new photoshop profile, etc.) I am running Windows 7 Home Premium, Photoshop CS4.",10131
0,0,0,0,0,0,0,0,0,1,0,"Canon & Brother.",10135
0,0,0,0,0,0,0,0,0,1,0,"It is a common problem out there and I think I will have to suck it up and go back to HP printers because so far these other brands are not cutting it for me.",10136
0,0,0,0,0,0,0,0,0,1,0,"I have always used HP, but was trying to break away from their ridiculously ink prices, but I give up.",10138
0,0,0,0,0,0,0,0,0,1,0,"If Photoshop works with a new HP printer, I'll let you know!",10139
0,0,0,0,1,0,0,0,0,0,0,"Re: mx922 printer fails to print 8.5""x11"" paper (1/2 of the time) due to ""no paper i - What does ""plan paper media type mean""?",10140
0,0,1,0,0,0,0,0,0,0,0,"We all know how to operate our pc's and apps.",10143
0,0,0,0,1,1,0,0,0,0,0,"Re: mx922 printer fails to print 8.5""x11"" paper (1/2 of the time) due to ""no paper i - I have the same problem when printing from certain programs like Safari and Acrobat, but then when I try to print the same document from other programs like Preview, it prints just fine.",10148
0,0,0,0,1,0,0,0,0,0,0,"I don't know why the printer is trying to print from the upper tray when the document and print settings are for a standard 8.5x11.",10150
0,0,0,0,1,0,1,0,0,0,0,"Half the time it gives error message ""no paper in upper tray"".",10154
0,0,0,0,1,0,0,0,0,0,0,"How do I instruct printer to always feed larger paper from the lower tray.",10155
0,0,0,0,1,0,0,0,0,0,0,"Re: mx922 printer fails to print 8.5""x11"" paper (1/2 of the time) due to ""no paper i - I'm having this problem as well.",10157
0,0,0,0,1,0,0,0,0,0,0,"The MX922 insists it won't print because there's no paper in the upper tray when I want to use the lower tray.",10158
0,0,0,0,1,0,0,0,0,0,0,"Re: mx922 printer fails to print 8.5""x11"" paper (1/2 of the time) due to ""no paper i - Hello cmc.",10160
0,0,0,0,1,0,0,0,0,0,0,"The unit will feed from the upper tray with a smaller paper size or a photo paper is selected.",10161
0,0,0,0,1,0,0,0,0,0,0,"Re: mx922 printer fails to print 8.5""x11"" paper (1/2 of the time) due to ""no paper i - I've got the same problem.",10165
0,0,0,0,1,0,0,0,0,0,0,"Re: mx922 printer fails to print 8.5""x11"" paper (1/2 of the time) due to ""no paper i - Same issue here - please help, Canon!",10167
0,0,1,0,0,0,0,1,0,0,0,"To ensure the most accurate information is provided, we will need to know the version of Windows or Mac in use.",10170
0,1,0,0,0,0,0,0,0,0,0,"Re: 2 Canon printers - both dropping LAN connect !!",10179
0,1,0,0,0,0,0,1,0,0,0,"I have a PIXMA MX922 and a PIXMA MG3220 in opposite ends of my house, both will initially connect to my LAN and I can print wirelessly from time-to-time, but then they get ""No printers found"" when trying to use Air Print from my iPad or phone.",10186
0,1,0,0,0,0,0,0,0,0,0,"I have iTunes running in the background and occasionally that may drop if we have a power hit...but these 2 printers just seem to lose LAN connectivity on their own and way too often.",10187
0,1,0,0,0,0,0,0,0,0,0,"Re: 2 Canon printers - both dropping LAN connect !!",10190
0,1,0,0,0,0,0,0,0,0,0,"Re: 2 Canon printers - both dropping LAN connect !!",10194
0,1,0,0,0,0,0,1,0,0,0,"I need instructions on how to correctly connect my Canon printer to my Mac so i can print out documents.",10203
0,1,0,0,0,0,1,0,0,0,0,"I have everything plugged in but get a message saying my printer is not connected to my computer",10204
0,0,0,0,0,0,0,1,0,0,0,"So that the Community can help you better, we will need to know exactly which printer model you're using, and which version of Mac OS is running on your computer.",10207
0,0,0,0,0,0,0,0,0,0,1,"I've heard of doing a roller cleaning but the printer has a one track mind to fix this jam.",10220
0,0,1,0,0,0,0,0,0,0,0,"It is defined to two difference PCs.",10222
0,0,1,0,0,0,0,0,0,0,0,"One is running Windows 7 with all latest updates and patches.",10223
0,0,1,0,0,0,0,0,0,0,0,"The other is running Windows 8.1 with the latest updates and patches.",10224
0,0,1,0,0,0,0,0,0,0,0,"Windows 7 runs and responds flawlessly.",10225
0,0,1,0,0,0,0,0,0,0,0,"Windows 8.1 will work for a day or three and then quit responding.",10226
0,0,1,0,0,0,0,0,0,0,0,"I have the latest driver downloaded for Windows 8.1 This is truly perplexing ...",10227
0,0,1,0,0,0,0,0,0,0,0,"Re: Canon MX922 Printer not responding under Windows 8.1 - At first, I followed others that used an alcohol swab to clean the timing belt (the clear plastic strip extending the length of the printer area) because others said it worked.",10230
1,0,0,0,0,0,0,0,0,0,0,"However, if that does not work, simply re-cycling the wireless router ( a Linksys EA4500 in my case, with the latest firmware already installed) would be all that might additionally be required.",10234
0,0,1,0,0,0,0,0,0,0,0,"I have no idea why it continued to work fine from a Windows 7 PC and not the Windows 8.1 PC, but, in my case, unplugging the power to the router, waiting 30 seconds and then plugging the power back into the router was all it required.",10235
0,0,1,0,0,0,0,0,0,0,0,"All is fine again, on both PCs!",10236
0,0,0,0,0,0,0,1,0,0,0,"To have a better understanding of your issue, please let everyone know what version of Mac OS 10.X you are using.",10248
0,0,0,0,0,1,0,0,0,0,0,"Prints fine.",10252
0,1,0,0,0,0,0,0,0,0,0,"Connected wirelessly.",10253
0,1,0,0,0,0,0,0,0,0,0,"It appears not to ""see"" my computer connected wirelessly.",10255
0,1,0,0,0,0,0,0,0,0,0,"The printer has been working well as a wi-fi connected printer for over a year.",10269
1,0,0,0,0,0,0,0,0,0,0,"how long is ""a while"" to wait till the PIXMA MX922 knows I have removed all the installation tapes?",10275
1,0,0,0,0,0,0,0,0,0,0,"You could cancel installation and try again and if that doesn't work return printer.",10280
1,0,0,0,0,0,0,0,0,0,0,"Hi jamesulrich, If you are unable to complete the initial setup: Turn the printer off.",10282
0,0,1,0,0,0,0,0,0,0,0,"I have a Windows 10 computer.",10289
0,0,1,0,0,0,0,0,0,0,0,"The PIXMA MX922 only shows Local (USB) under select PC.",10290
0,1,1,0,0,0,0,0,0,0,0,"The printer is connected to my network and prints from the PC.",10292
0,0,1,0,0,0,1,0,0,0,0,"I get a message stating: Set the PC to start scanning.",10293
0,0,0,0,0,1,0,0,0,0,0,"Hi RandyRusconi, Since the cleanings of the print head and encoder film and alignments have not resolved the blurry printing issue, the printer will require servicing.",10295
0,0,0,0,0,1,0,0,0,0,0,"I set my printer to print on Premium Paper (like a photo) and it prints perfectly.",10306
0,0,0,0,0,1,0,0,0,0,0,"Our PIXMA mx922 prints blurry.",10311
0,0,0,0,0,1,0,0,0,0,0,"some lines on a printed document are sharp and crisp, while others are faint and blurry.",10314
1,0,0,0,0,0,0,0,0,0,0,"I have the PIXMA MX922 device installed using the WiFi option.",10319
0,0,1,0,0,0,0,0,0,0,0,"When I open up the Windows 8.1 Scan App, the PIXMA MX922 is not listed.",10321
0,0,0,0,0,0,0,0,0,1,0,"I only see my HP Office jet 7200 series listed in this app.",10322
0,0,0,0,1,0,0,0,0,0,0,"I just purchased a PIXMA MX922 and as others in the community stated, it will not feed plain paper from the lower cassette and Errors 1008 saying the cassette is empty when in fact it is full.",10360
0,0,0,0,1,0,0,0,0,0,0,"I dont believe this is a driver issue, I believe it is a mechanical issue with the lower cassette paper feed rear guide.",10363
1,0,1,0,0,0,0,1,0,0,0,"Hi AlisaK, What version of Windows or Mac OS X is installed on your computer?",10372
0,0,1,0,0,0,0,0,0,0,0,"Sorry but I use windows based computer.",10379
0,0,0,0,0,0,0,1,0,0,0,"I have had the same problem with my Mac.",10381
0,1,0,0,0,0,0,0,0,0,0,"Re: MX922 loses wireless connection - My MX922 had exactly the same problem; it dropped its connection to the router in 5-10 minutes and the only way to reestablish the connection was to power the MX922 down and power it up.",10386
0,1,0,0,0,0,0,0,0,0,0,"The problem of the MX922 dropping its wi-fi connection disappeared completely.",10391
0,0,1,0,0,0,0,0,0,0,0,"For the record everyone in my household connects using Windows 7 or 8,1 and Android 4.2 and 5.0.",10393
1,0,0,0,0,0,0,1,0,0,0,"Mac OS 10.11.3 The installer says installation was successful.",10395
1,0,0,0,0,0,0,0,0,0,0,"I did manage to manually set up the printer for Wi-Fi printing - but would like to have the printer app available.",10401
0,1,0,0,0,0,0,0,0,0,0,"Re: MX922 keeps disconnecting - I doubt it's related to creating an open network.",10405
0,1,0,0,0,0,0,0,0,0,0,"That would be a quick way of determining if it's the same issue everyone else is reporting or if creating a new network is also an issue.",10408
0,0,0,0,0,0,0,1,0,0,0,"My router is Apple's AirPort Time Capsule.",10409
0,1,0,0,0,0,0,0,0,0,0,"My MX922 is connected to my LAN over my wireless network.",10410
0,1,0,0,0,0,0,0,0,0,0,"Last week I created an open (no password protection) guest wireless network.",10412
0,1,0,0,0,0,0,0,0,0,0,"Since then the printer keeps disconnecting from the network and I find I need to restart, or sometimes, reconnect the printer to my primary (password protected) network if the printer has been idle for a short period of time.",10413
0,1,0,0,0,0,0,0,0,0,0,"While there are several threads about MX922 disconnecting from a wireless network, I have not found any that talk about this issue happening when an open network is created.",10415
0,1,1,0,0,0,0,0,0,0,0,"It prints wirelessly on both my iMac and new pro laptop.",10418
0,0,1,0,0,0,0,1,0,0,0,"However it will not scan on the laptop and keeps asking for software that apple has.",10419
0,0,0,0,0,0,0,1,0,0,0,"But it also says software is available from Apple.",10425
1,0,0,0,0,0,1,0,0,0,0,"When I hit the ""install"" link I get a message that it failed.",10426
0,0,1,0,0,0,0,0,0,0,0,"The same thing happened when the scanner showed on my laptop in the print/scan preference.",10427
0,0,1,0,0,0,0,0,0,0,0,"The scanner is finally showing on my laptop.",10431
1,0,0,0,0,0,0,0,0,0,0,"Will try it out, install on my desktop and get back to you.",10432
1,0,0,0,0,0,0,0,0,0,0,"Re: Trying to set up PIXMA MX922 on a student network.",10438
1,0,0,0,0,0,0,0,0,0,0,"Re: Trying to set up PIXMA MX922 on a student network.",10446
1,0,0,0,0,0,0,0,0,0,0,"My PIXMA MX922 is not setting up on my student network.",10455
0,1,0,0,0,0,0,0,0,0,0,"I need to wireless print and I can't seem to do that and I already have stuff to print.",10457
0,0,0,0,0,0,0,1,0,0,0,"I'm on a MacBook running Yosemite.",10459
0,1,1,0,0,0,0,0,0,1,0,"I have a Canon MX922 printer which I am using via a wireless connection with my HP PC running Windows 10.",10463
0,0,1,0,0,0,0,0,0,0,0,"Previously I used Windows 7 but upgraded to Windows 10 about 5 weeks ago.",10464
