Sentence#,Wireless Setup,Wireless Connectivity,Windows Compatibility,Selling Price,Paper Feed,Overall Print Quality,Sentence,Wireless Setup_predicted,Wireless Connectivity_predicted,Windows Compatibility_predicted,Selling Price_predicted,Paper Feed_predicted,Overall Print Quality_predicted
6378,0,0,0,0,0,0,THE PAPER TRAY HAS ALREADY BROKEN AFTER 2 MONTHS.,0.0,0.0,0.0,0.0,0.0,0.0
2538,0,0,0,0,0,0,It is a solidly built machine (though huge).,0.0,0.0,0.0,0.0,0.0,0.0
4404,0,0,0,0,0,0,"SLOW - What's great about it: EASY BUTTON TO PUSH . What's not so great: SLOW,CONFUSING IT USE ALOT OF INK.",1.0,0.0,0.0,0.0,0.0,0.0
5666,0,1,0,0,0,0,"I used to be able to scan from the Operational Panel on the scanner but now I have to scan from my computer, why?",0.0,1.0,0.0,0.0,0.0,0.0
11815,0,0,0,1,0,0,The price for the printer has gone down but the quality is worse.,0.0,0.0,0.0,1.0,0.0,0.0
7035,0,0,0,0,0,0,It is much quieter than the Canon PIXMA MX330 which I replaced.,0.0,0.0,0.0,0.0,0.0,0.0
14516,0,0,0,0,0,0,"Hi undercovergypsy, It is recommended that you contact live technical support .",0.0,0.0,0.0,0.0,0.0,0.0
1144,0,1,0,0,0,0,It is wi-fi ready and the wi-fi works.,0.0,1.0,0.0,0.0,0.0,0.0
11450,0,0,0,0,0,0,I just spent $200 on a brand new useless piece of garbage called Pixma MX 922.,0.0,0.0,0.0,0.0,0.0,0.0
2344,0,1,0,0,0,0,"took me time - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) I have a Chromebook and it took me some time to figure how to connect the cloud printer to my device, and still have some days when printing is not that easy but once I get it to work it is just fine.",1.0,1.0,0.0,0.0,0.0,0.0
13139,0,0,0,0,0,0,"Often I get a message that I need to use the upper tray, which I don't want.",0.0,0.0,0.0,0.0,1.0,0.0
18431,0,0,0,0,0,0,"I am using a MacBook Pro, when I try to print anything it will not print.",0.0,0.0,0.0,0.0,0.0,0.0
11899,0,0,1,0,0,0,"To ensure the most accurate information is provided, we will need to know the version of Windows or Mac in use.",0.0,0.0,1.0,0.0,0.0,0.0
7087,0,0,0,0,0,1,"This one prints great, scans even better.",0.0,0.0,0.0,0.0,0.0,1.0
5508,0,0,0,0,0,0,I was having problems with my canon mx 922 wireless printer and called customer service.,0.0,0.0,0.0,0.0,0.0,0.0
10405,0,1,0,0,0,0,Re: MX922 keeps disconnecting - I doubt it's related to creating an open network.,0.0,0.0,0.0,0.0,0.0,0.0
19823,0,0,1,0,0,0,Operating system: Windows 10; MX922 connected to computer via USB cord.,0.0,1.0,1.0,0.0,0.0,0.0
123,0,0,0,0,0,0,"It makes alot of noise when 1st turn on, but runs like champ.",0.0,0.0,0.0,0.0,0.0,0.0
13490,0,1,0,0,0,0,"Follow all instructions but get this error message with both, USB and wireless connection.",0.0,1.0,0.0,0.0,0.0,0.0
10599,0,1,0,0,0,0,"However, its slow, it intermittently looses connection with wifi and won't print wirelessly, the cartridges are expensive and I have broken the extending arm on the front door on both of them.",0.0,0.0,0.0,0.0,0.0,0.0
17731,0,1,0,0,0,0,"The most frustrating thing is often when it can not connect, I can not even shut down with the power button.",0.0,1.0,0.0,0.0,0.0,0.0
3767,0,0,0,0,0,1,"A little bulky and seems to make a lot of ... - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) A little bulky and seems to make a lot of random noises during print but final results are height quality.",0.0,0.0,0.0,0.0,0.0,1.0
17135,1,0,1,0,0,0,"I've been through the setup screens on the printer to ""Change wireless/wired"", but still my only scan option is to ""PC/Local (USB)"".",1.0,1.0,0.0,0.0,0.0,0.0
7548,0,0,0,0,0,1,"Although somewhat noisy, the prints are beautiful.",0.0,0.0,0.0,0.0,0.0,0.0
7423,0,0,0,1,0,0,"I then purchased from Amazon the Canon CLI-251 BK/CMY 4 PK Value Pack and replaced the three color cartridges, they seem to be holding up thus far.",1.0,0.0,0.0,0.0,0.0,0.0
7778,1,0,0,0,0,0,So why the heck is it set up that way???,1.0,0.0,0.0,0.0,0.0,0.0
4563,1,0,0,0,0,1,"Quick printing, once set up.",1.0,0.0,0.0,0.0,0.0,0.0
629,0,1,0,0,0,0,"I've been a loyal Canon multifunction printer customer for many years, through at least 5 different models, but given the dropping wireless issue I would not recommend this unless you are planning to use it as a wired printer or don't mind resetting the wireless every day.",0.0,1.0,0.0,0.0,0.0,0.0
4933,0,0,0,0,0,0,I love the quality of the pictures and the look of the printer.,0.0,0.0,0.0,1.0,0.0,1.0
3191,0,0,0,0,0,0,"Anyway, photo printing on this printer seems better than my old Epson C88, with better color, and that extends to scanning and copying as well.",0.0,0.0,0.0,0.0,0.0,0.0
1308,0,0,0,0,0,1,"All text documents are good, though not as sharp as laser printed documents.",0.0,0.0,0.0,0.0,0.0,0.0
10466,0,0,0,0,0,0,"The message that I receive on my computer was that the printer was in an ""error state"" Every time I try to print, the job goes into the print queue but nothing prints.",0.0,0.0,0.0,0.0,0.0,0.0
5050,0,0,0,0,0,0,"It does use alot of ink, but I knew that going in to this.",0.0,0.0,0.0,0.0,0.0,0.0
9414,0,0,0,0,0,0,"The issue that you are having could be related to your driver, so try uninstalling / reinstalling the printer driver.",0.0,0.0,0.0,0.0,0.0,0.0
16521,1,0,0,0,0,0,"Once reset, please setup your PIXMA MX922 again: 1.",1.0,0.0,0.0,0.0,0.0,0.0
5721,1,1,1,0,0,0,. What's not so great: Wireless printing can be slow for large files The printer is easy to set up out of the box and the wireless connection was easy to link up to our three laptops.,1.0,1.0,1.0,0.0,0.0,0.0
2708,1,0,0,0,0,0,Was fairly easy to set up.,1.0,0.0,0.0,0.0,0.0,0.0
6083,0,0,0,0,0,0,"But including the time from when one turns on the printer and clicks ""print"" at the computer until the finished copy is in the floppy ""out"" shelf of the MX922, one can print and read the copy from the old HP printer.",0.0,0.0,0.0,0.0,0.0,0.0
2791,0,0,0,0,0,0,"If warmup were much quicker, I would have given it five stars.",0.0,0.0,0.0,0.0,0.0,0.0
3211,0,0,0,1,0,0,"great printer at an affordable price - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) it's a great printer, and does everything it says in the product details.",0.0,0.0,0.0,1.0,0.0,0.0
8620,0,0,0,0,0,0,"A bit slow on the print side, but, the resulting quality is very, very nice.",0.0,0.0,0.0,0.0,0.0,1.0
11780,0,0,0,1,0,0,I am a Hewlett Packard devotee - The price was RIGHT!!!,0.0,0.0,0.0,1.0,0.0,0.0
1243,1,1,0,0,0,0,"But like being able to print from my iPad, setup was a breeze.",1.0,1.0,0.0,0.0,0.0,0.0
3474,0,0,1,0,0,0,So I will not say it is the printers fault or my laptops fault.,0.0,0.0,1.0,0.0,0.0,0.0
1992,0,0,0,0,0,0,I've been using it for a week now and still don't understand why it is so noisy in printing.,0.0,0.0,0.0,0.0,0.0,0.0
2934,0,0,0,0,0,1,The print quality is very good.,0.0,0.0,0.0,0.0,0.0,1.0
2948,0,1,0,0,0,0,"What a POS - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) Not only does this thing make racket for 10 minutes after it prints a page, and yes the eco silent mode is on, but it never stays connected to the wireless network nor can you ever make it stop printing double sided.",0.0,1.0,0.0,0.0,0.0,0.0
8272,1,0,0,0,0,0,Had a little trouble setting up the wireless - but now it works great from iPhones and iPads - Had a Canon Pixma - we bought an iMac and our old one (which works fine) was not compatible with our new computer.,1.0,0.0,0.0,0.0,0.0,0.0
16440,0,1,0,0,0,0,"We use 2 x Macbook pro with OSx 10.8.5, both printers are connected to the network by ethernet cable, no wireless printing used.",0.0,1.0,0.0,0.0,0.0,0.0
8746,0,0,0,0,0,0,One Star - Started jamming papers after 3 weeks of use.,0.0,1.0,0.0,0.0,0.0,0.0
662,0,0,0,0,0,0,I contacted Canon support and they directed me to the local representative.,0.0,0.0,0.0,0.0,0.0,0.0
11508,0,1,0,0,0,0,The time for the download process may vary depending on the speed of your Internet connection and the size of the file being downloaded.,0.0,1.0,0.0,0.0,0.0,0.0
19295,0,0,0,0,0,0,"Ended this (not normal) call and then called Canon US Customer Service Number and explained situation, both on previous call and printer issue.",0.0,0.0,0.0,0.0,0.0,0.0
3029,0,0,0,0,0,0,It tries to take paper from that tray first then goes to the bottom tray and takes forever to print.,0.0,0.0,0.0,0.0,1.0,0.0
8570,0,1,0,0,0,0,Wi-fi printing works fairly well.,0.0,0.0,0.0,0.0,0.0,0.0
5628,0,0,0,0,0,0,"3) To make this permanent, go back to the start menu, where ""Canon IJ Network Scanner Selector EX"" should now be listed.",0.0,0.0,0.0,0.0,0.0,0.0
4567,0,0,0,1,0,0,Amazing printer for the price - What's great about it: Everything . What's not so great: Sometime its a little slow warming up I love the way it makes multiple copies.,0.0,0.0,0.0,1.0,0.0,0.0
17479,0,1,1,0,0,0,"My windows 8 machine can connect to the MX922 without any problem, but my Windows 7 computer is unable to find the printer on the wireless network.",0.0,1.0,1.0,0.0,0.0,0.0
8191,0,0,0,1,0,0,Ink is expensive for it.,0.0,0.0,0.0,1.0,0.0,0.0
4313,0,0,1,0,0,0,Please save or transfer the image to a standard Windows or Mac OSX computer in order to print the item on plain paper.,0.0,0.0,1.0,0.0,0.0,0.0
12234,0,0,0,0,0,0,A Canon technical support representative will be happy to help.,0.0,0.0,0.0,0.0,0.0,0.0
10234,1,0,0,0,0,0,"However, if that does not work, simply re-cycling the wireless router ( a Linksys EA4500 in my case, with the latest firmware already installed) would be all that might additionally be required.",1.0,1.0,0.0,0.0,0.0,0.0
11125,0,0,0,0,0,0,"Hi mg6320BLURRY, When the text and images printing from the printer are blurry, and Canon genuine ink tanks are already being used in the unit, we recommend performing at least one cleaning and two deep cleanings on the unit, performing a print head alignment, and cleaning the encoder film of the printer to try and resolve the issue.",0.0,0.0,0.0,0.0,0.0,0.0
121,0,0,0,1,0,0,"Good printer - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) A good printer for the price.",0.0,0.0,0.0,1.0,0.0,0.0
16171,0,0,0,0,0,0,"After using a noninvasive trick to beat the error code (opening and closing the ink tray), the printer worked again--except everything was printed blank (while simulating all the motions for printing).",0.0,0.0,0.0,0.0,0.0,0.0
18473,0,0,0,0,0,0,Re: my pixma mx922 is printing orange throughout the page.,0.0,0.0,0.0,0.0,0.0,0.0
15532,0,0,0,0,0,1,The print quality is acceptable.,0.0,0.0,0.0,0.0,0.0,1.0
18566,0,0,0,0,0,0,Following are the explanation and resolution as provided by Canon: A service error has occurred.,0.0,0.0,0.0,0.0,0.0,0.0
851,0,0,0,0,0,0,"It's certainly superior to any consumer or mid business grade HP - and doesn't have the ridiculous bloatware and requirements for calibration, etc. that the Epson has.",0.0,0.0,0.0,0.0,0.0,0.0
12555,0,1,0,0,0,0,Printer is connected as 192.168.0.211.,0.0,1.0,0.0,0.0,0.0,0.0
864,0,0,0,0,0,0,"The Epson only has one tray but it is very large, and it has a rear feed.",0.0,0.0,0.0,0.0,1.0,0.0
7400,1,0,0,0,0,0,"Call Canon for help - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) I've been reading reviews here about people having trouble setting up their wi fi.",1.0,0.0,0.0,0.0,0.0,0.0
18049,0,0,0,0,0,0,After less than three years it quit working and code B200 said we must take it to a repair center.,0.0,0.0,0.0,0.0,0.0,0.0
15735,0,0,0,0,0,0,I had a 6-year old Lexmark printer before this and it printed almost immediately and at a faster speed than this dog.,0.0,0.0,0.0,0.0,0.0,0.0
7447,0,0,0,0,0,0,It is incredibly slow when printing and won't print the complete print job.,0.0,0.0,0.0,0.0,0.0,0.0
12716,0,0,1,0,0,0,"The concept that the PC has nothing to do with the registration of the printer, is a mistake.",0.0,0.0,1.0,0.0,0.0,0.0
17553,0,0,0,0,0,0,"Once your Mac is restarted, please click here to go to the Drivers and Software page for the PIXMA MX922.",0.0,0.0,0.0,0.0,0.0,0.0
15775,0,1,0,0,0,0,It was easy to print from phones and tabs.,0.0,1.0,0.0,0.0,0.0,0.0
7716,0,0,0,0,0,0,Go HP instead!!,0.0,0.0,0.0,0.0,0.0,0.0
9023,0,0,0,0,0,0,Lousy service.,0.0,0.0,0.0,0.0,0.0,0.0
6853,0,1,0,0,0,0,The old MX870 worked fine until it died but this new MX922 doesn't work correctly on my WiFi network.,0.0,1.0,0.0,0.0,0.0,0.0
17620,0,0,0,0,0,0,HP Paviilion dv6Notebook PCWhich Operating System are you running?,0.0,0.0,0.0,0.0,0.0,0.0
15629,0,0,0,0,0,0,I needed some tech support and I easily got it.,0.0,0.0,0.0,0.0,0.0,0.0
9429,0,0,0,0,0,0,My MacMini with two drivers is running 10.9.3 and my wife's MacBook is running 10.6.8.,0.0,0.0,0.0,0.0,0.0,0.0
5170,0,0,0,0,0,0,"going back and forth with the online manual is a pain i will say, the customer service rep was extremely patient and helpful.",0.0,0.0,0.0,0.0,0.0,0.0
14095,1,1,0,0,0,0,This is a new install...Recently purchased PIXMA MX922 and have not been successful in getting to recognize my router.,1.0,0.0,0.0,0.0,0.0,0.0
3321,0,0,0,0,0,0,It takes a moment for the feeder to recognize the document is jammed and upon identifying that there is a jam systematically it then informs you via the display console that the printer is jammed.,0.0,0.0,0.0,0.0,1.0,0.0
1337,0,0,0,0,0,0,"The new copier feels cheaply made, one-hundred percent plastic.",0.0,0.0,0.0,0.0,0.0,0.0
16996,0,0,0,0,0,0,I use the ij scan utility.,0.0,0.0,0.0,0.0,0.0,0.0
1509,0,0,0,0,0,0,Only problem(and it's a problem with all inkjets) is it uses ink fast and the refills are so darn expensive!,0.0,0.0,0.0,0.0,0.0,0.0
15153,0,1,0,0,0,0,"Re: PIXMA MX922 with error code B200 - Hi Frustrated83, Disabling the Wireless LAN DRX and iPv6 settings on the printer may resolve the wireless issue you are experiencing.",0.0,1.0,0.0,0.0,0.0,0.0
13146,1,0,0,0,1,0,"Ok...I know it's been a while since the first post about ""no paper in upper tray,"" but I did the FIRMWARE update ON the Canon MX922 itself (under Setup) and was able to print using the bottom tray.",1.0,0.0,0.0,0.0,1.0,0.0
1755,0,0,1,0,0,0,The MX922 is like Windows Vista..,0.0,0.0,1.0,0.0,0.0,0.0
17563,1,0,0,0,0,0,"Once all items are downloaded, please double-click on each of the items to install them on your Mac.",1.0,0.0,0.0,0.0,0.0,0.0
2267,1,0,0,0,0,0,"Excellent - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) It's a bit bulky, as you can see, but it's quite cool looking and super easy to install and use.",1.0,0.0,0.0,0.0,0.0,0.0
15654,0,0,0,0,0,0,Good printer but very bulky and slow - Good printer but very bulky and slow.,0.0,0.0,0.0,0.0,0.0,0.0
17482,0,1,1,0,0,0,"The printer is connected to the wireless network properly and it able to print/scan from the windows 8 computer, but i can't get my windows 7 computer to find it on the network.",0.0,1.0,1.0,0.0,0.0,0.0
9598,1,0,0,0,0,0,"It was difficult to figure out how to set up the scan, for example to even get to the screen where you can define what part of the page you want to scan, and then it also turned out that there was less flexibility than I was used to.",1.0,0.0,0.0,0.0,0.0,0.0
16108,0,0,0,0,0,0,The Canon Cd printing software is lacking as well compared to Epson's simplicity.,0.0,0.0,0.0,0.0,0.0,0.0
2650,0,0,0,0,0,0,"Canon should have made this better - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) This printer was disappointing, it is noisy and takes way to long to ramp up.",1.0,0.0,0.0,0.0,0.0,0.0
9477,0,0,0,0,0,0,Pretty large and the construction of it is solid with all the doors and trays that open.,0.0,0.0,0.0,0.0,1.0,0.0
18123,0,0,0,0,0,0,"Re: Canon MX 922 not scanning -message: ""An error occurred while communicating with the scanner.",0.0,0.0,0.0,0.0,0.0,0.0
14712,0,0,0,0,0,0,The rest of the images are not clear enough for me to comment on.,0.0,0.0,0.0,0.0,0.0,0.0
6736,1,0,0,0,0,0,"During the original setup phase, I got a message instructing me to press the ""WPS"" button on the ""access point"" for 3 seconds.",1.0,0.0,0.0,0.0,0.0,0.0
18493,0,0,0,0,0,0,"Re: mx922 scan error 2,157,50 - I downloaded the driver again, reinstalled, didn't work.",0.0,0.0,0.0,0.0,0.0,0.0
70,0,0,0,0,0,0,The MX922 is noisy for a printer.,0.0,0.0,0.0,0.0,0.0,0.0
6306,0,0,0,1,0,0,I price matched the printer to Amazon and got a great price for it.,0.0,0.0,0.0,1.0,0.0,0.0
2308,0,0,0,0,0,1,The printing is clean and clean.,0.0,0.0,0.0,0.0,0.0,1.0
5015,0,0,0,0,0,0,"It does take some time to get warmed up and it can sound kind of clunky sometimes, but it's comforting to know that often the sounds you hear are the sounds of the printer heads being cleaned.",0.0,0.0,0.0,0.0,0.0,0.0
16207,0,0,0,1,0,0,The downside is that ink is still expensive and copies via the feeder have a light vertical line.,0.0,0.0,0.0,0.0,1.0,0.0
4982,0,0,0,0,0,0,Originally printing on standard copier paper (like I use with my HP laser printer) I found the quality of the text and graphics to be such as they usually are on standard copier paper: ok at best.,0.0,0.0,0.0,0.0,0.0,0.0
1496,0,0,0,0,0,0,"I did notice how noisy and slow the printer was, but it's a home printer, so that didn't bother me so much.",0.0,0.0,0.0,0.0,0.0,0.0
17148,0,0,1,0,0,0,Click on Windows System.,0.0,0.0,1.0,0.0,0.0,0.0
6105,0,0,0,0,0,0,"I'm hoping, but somehow I don't think all of this mechanism will last for the 14 years I've owned the old HP printer.",0.0,0.0,0.0,0.0,0.0,0.0
6355,0,0,0,0,0,1,Because of this the print quality is far above any other brand of printer.,0.0,0.0,0.0,0.0,0.0,1.0
6339,0,0,0,0,0,0,Noisy as the door slams down and all around loud compared to my cheaper old printer.,0.0,0.0,0.0,0.0,0.0,0.0
